date,port_rets,btc_rets,ret_diff,turnover,concentration,eq_curve_port,drawdown,ADAUSDT,BCHUSDT,BNBUSDT,EOSUSDT,ETHUSDT,LTCUSDT,TRXUSDT,XLMUSDT,XMRUSDT,XRPUSDT
2024-12-22,-0.017926321170490575,-0.02164330280426996,0.0037169816337793843,0.10765210484993265,0.26619780271817234,1.007434382482889,-0.28453601281056173,0.3127760017349184,0.0,0.20196335277744798,0.17248464375271538,0.0,0.0,0.0,0.0,0.0,0.3127760017349184
2024-12-23,0.04893243088780449,-0.003202142493870186,0.052134573381674675,0.12838022064353277,0.23251886068705843,1.056730595777731,-0.24952662070470155,0.28317530590661755,0.0,0.22393752214259238,0.10330581476578422,0.10640605127838831,0.0,0.0,0.0,0.0,0.28317530590661755
2024-12-24,0.016984181174027783,0.03986141867321402,-0.02287723749918624,0.04683634829997908,0.21871647447473025,1.0746782996685584,-0.23678044486446526,0.2628982644494539,0.0,0.21765525675694064,0.11819502888722962,0.13835318545692207,0.0,0.0,0.0,0.0,0.2628982644494539
2024-12-25,-0.007249011549201864,0.0077639591022340415,-0.015012970651435906,0.11819502888722959,0.2589174957463124,1.0668879442625845,-0.2423130322342194,0.2957011222472024,0.0,0.22107870861752021,0.0,0.18751904688807508,0.0,0.0,0.0,0.0,0.2957011222472024
2024-12-26,-0.05065014128813963,-0.03658870195595676,-0.014061439332182873,0.18751904688807494,0.2996396782572,1.0128499191470717,-0.28068998420373836,0.3299241278071539,0.0,0.27982151774259656,0.0,0.0,0.0,0.0,0.060330226643095466,0.0,0.3299241278071539
2024-12-27,0.0022566260921481488,-0.01558142885179914,0.017838054943947287,0.15510270984610042,0.23298618806900234,1.0151355427020492,-0.27906677045374895,0.26242113525193006,0.0,0.259724793006944,0.0,0.05979027263875071,0.0,0.0,0.1556426638504453,0.0,0.26242113525193006
2024-12-28,0.02406524047886093,0.01061484937862045,0.013450391100240482,0.0642116118782585,0.2630096356154904,1.039565023655813,-0.26171733891551663,0.2829262251296875,0.0,0.2829262251296875,0.0,0.0,0.0,0.0,0.15122132461093743,0.0,0.2829262251296875
2024-12-29,-0.03518336419948224,-0.01638824763903468,-0.018795116560447557,0.15122132461093743,0.27232184591042186,1.002989628819487,-0.287692606662615,0.2931295006447847,0.0,0.2931295006447847,0.0,0.1206114980656458,0.0,0.0,0.0,0.0,0.2931295006447847
2024-12-30,0.0005426614350507527,-0.010093537106537043,0.010636198541587795,0.08344439699350274,0.2528144810384213,1.0035339126108034,-0.28730606491034916,0.2653147016469505,0.0,0.2653147016469505,0.0,0.2040558950591486,0.0,0.0,0.0,0.0,0.2653147016469505
2024-12-31,-0.004424361892616523,0.008448460832582105,-0.01287282272519863,0.015136106380680331,0.25497438962011065,0.9990939154098998,-0.29045928079785865,0.2703600704405106,0.0,0.2703600704405106,0.0,0.18891978867846823,0.0,0.0,0.0,0.0,0.2703600704405106
2025-01-01,0.06509857734580857,0.010855240659998211,0.054243336685810356,0.05367458595813232,0.23715133077005723,1.064133507937938,-0.24426918940887743,0.2524685417877998,0.0,0.2524685417877998,0.0,0.21213831701741154,0.0,0.0,0.030456057619189035,0.0,0.2524685417877998
2025-01-02,0.024473741760157056,0.025298178626284695,-0.0008244368661276397,0.03418426832848645,0.25001846996735444,1.090176836609541,-0.22577362871027618,0.25068494386119883,0.0,0.2514962353964516,0.0,0.246322585345898,0.0,0.0,0.0,0.0,0.2514962353964516
2025-01-03,0.04369794918284301,0.012263675572221189,0.03143427361062182,0.08560562312080797,0.25961536235455124,1.1378153286160173,-0.1919415240816409,0.16507932074039086,0.0,0.2783068930865364,0.0,0.2783068930865364,0.0,0.0,0.0,0.0,0.2783068930865364
2025-01-04,-0.0015595384464193586,0.0004718144831972193,-0.002031352929616578,0.25,0.25,1.1360408618661153,-0.19320172234179056,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.25
2025-01-05,-0.01149893258184273,0.0014570278098766654,-0.012955960391719396,0.0,0.25,1.1229776045852984,-0.20247904134372918,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.25
2025-01-06,0.01820417029516269,0.039364049367443865,-0.021159879072281174,0.0,0.25,1.143420480136823,-0.18796083399838892,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.25
2025-01-07,-0.06406171016542743,-0.05165509861535522,-0.012406611550072208,0.06968096529054806,0.22122881350950419,1.070171008741084,-0.2399814516937595,0.0696809652905481,0.0,0.232579758677363,0.0,0.232579758677363,0.0,0.232579758677363,0.0,0.0,0.232579758677363
2025-01-08,0.0043304582183241475,-0.01953491432743626,0.023865372545760405,0.06968096529054806,0.25,1.0748053395808992,-0.23669022312516796,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.25
2025-01-09,-0.03300477738966194,-0.026384429891623817,-0.006620347498038123,0.09508261596989177,0.26205427181290386,1.0393316286108116,-0.2618830923902743,0.0,0.0,0.28169420532329725,0.0,0.1549173840301082,0.0,0.28169420532329725,0.0,0.0,0.28169420532329725
2025-01-10,0.018951924539996962,0.02348526765730452,-0.004533343117307558,0.022819013053940046,0.25696270440852576,1.0590289632082759,-0.2478943564555589,0.0,0.0,0.27408786763865056,0.0,0.17773639708404823,0.0,0.27408786763865056,0.0,0.0,0.27408786763865056
2025-01-11,0.026369749149159002,-0.0013314174940783907,0.027701166643237393,0.022676890512399406,0.2620182630565584,1.086955291309772,-0.22806151930162522,0.0,0.0,0.2816468311427837,0.0,0.15505950657164888,0.0,0.2816468311427837,0.0,0.0,0.2816468311427837
2025-01-12,-0.018800216378691188,-0.0005806554525006336,-0.018219560926190554,0.011801508210545222,0.2651918065518375,1.066520296639185,-0.24257412976979287,0.0,0.0,0.28558066721296543,0.0,0.1432579983611036,0.0,0.28558066721296543,0.0,0.0,0.28558066721296543
2025-01-13,-0.019195489120106872,-9.476962625010188e-05,-0.01910071949385677,0.01868818815406366,0.260337965425629,1.0460479178886744,-0.25711328982108417,0.0,0.0,0.2793512711616109,0.0,0.16194618651516732,0.0,0.2793512711616109,0.0,0.0,0.2793512711616109
2025-01-14,0.02165330725160782,0.021417849900725594,0.00023545735088222747,0.07408678100856336,0.2850527631768959,1.0686983148546225,-0.24102733563244394,0.0,0.0,0.304046864831132,0.0,0.08785940550660394,0.0,0.304046864831132,0.0,0.0,0.304046864831132
2025-01-15,0.09061065975611315,0.04076693186038316,0.049843727895729995,0.0106884368729247,0.2805836747305282,1.1655337742438463,-0.1722563217772446,0.0,0.0,0.30048405254015714,0.0,0.0985478423795287,0.0,0.30048405254015714,0.0,0.0,0.30048405254015714
2025-01-16,0.0062640753632998885,-0.005075258203325772,0.01133933356662566,0.0985478423795286,0.3333333333333333,1.172834765644181,-0.16707127299536217,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
2025-01-17,0.02907488992976914,0.04090699518838892,-0.011832105258619777,0.13454102563575793,0.2677743663483236,1.2069348073610922,-0.14285396193835975,0.13454102563575793,0.0,0.2884863247880807,0.0,0.0,0.0,0.2884863247880807,0.0,0.0,0.2884863247880807
2025-01-18,-0.016710710645766905,0.0045999384304846735,-0.02131064907625158,0.13454102563575793,0.3333333333333333,1.1867660690269766,-0.15717748136157328,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
2025-01-19,-0.07068386454544323,-0.030841395103859304,-0.03984246944158393,0.19914202598920053,0.2534487113606442,1.1028808569567456,-0.21675143410486108,0.1991420259892005,0.0,0.2669526580035998,0.0,0.0,0.0,0.2669526580035998,0.0,0.0,0.2669526580035998
2025-01-20,0.02890072811960395,0.009162396279856155,0.019738331839747793,0.11878895895891711,0.28837344248804203,1.1347549167519684,-0.19411498025185603,0.08035306703028343,0.0,0.3065489776565722,0.0,0.0,0.0,0.3065489776565722,0.0,0.0,0.3065489776565722
2025-01-21,0.01745894509991014,0.03797975376689289,-0.02052080866698275,0.06609774199669555,0.2642965799348896,1.154566540545394,-0.18004507793523317,0.146450809026979,0.0,0.284516396991007,0.0,0.0,0.0,0.284516396991007,0.0,0.0,0.284516396991007
2025-01-22,0.009063769427417864,-0.022960922265658046,0.03202469169307591,0.007176011525815623,0.26634676062454454,1.1650312654575088,-0.17261319558076182,0.1392747975011634,0.0,0.28690840083294555,0.0,0.0,0.0,0.28690840083294555,0.0,0.0,0.28690840083294555
2025-01-23,-0.00881640367805053,0.0019640011547956693,-0.010780404832846199,0.030600678203524315,0.2766306727417306,1.1547598795236853,-0.17990777164641414,0.10867411929763907,0.0,0.297108626900787,0.0,0.0,0.0,0.297108626900787,0.0,0.0,0.297108626900787
2025-01-24,-0.00602643834487582,0.009240273874573157,-0.015266712219448978,0.033977544998597634,0.2653648869044905,1.1478007903065996,-0.18485000689769882,0.1426516642962367,0.0,0.2857827785679211,0.0,0.0,0.0,0.2857827785679211,0.0,0.0,0.2857827785679211
2025-01-25,0.0028954516078434868,-0.0011790732379457491,0.004074524845789236,0.008676080997416125,0.2679488870277986,1.151124191950377,-0.18248977953953716,0.1339755832988206,0.0,0.2886748055670598,0.0,0.0,0.0,0.2886748055670598,0.0,0.0,0.2886748055670598
2025-01-26,-0.027355027737630766,-0.020304667873067395,-0.007050359864563371,0.021479759458500794,0.2619182562841808,1.1196351577501167,-0.20485279429602965,0.1554553427573214,0.0,0.28151488574755956,0.0,0.0,0.0,0.28151488574755956,0.0,0.0,0.28151488574755956
2025-01-27,0.00583336413409126,-0.0052345546677060595,0.011067918801797319,0.008020676505213611,0.2640261969157554,1.126166397322604,-0.2002144111049532,0.14743466625210777,0.0,0.28418844458263076,0.0,0.0,0.0,0.28418844458263076,0.0,0.0,0.28418844458263076
2025-01-28,-0.01793105993888065,-0.0073206238502596666,-0.010610436088620983,0.04187433727393539,0.2778170914198584,1.105973040151059,-0.21455541443768322,0.10556032897817234,0.0,0.2981465570072759,0.0,0.0,0.0,0.2981465570072759,0.0,0.0,0.2981465570072759
2025-01-29,0.0077833668625117685,0.023661199942527578,-0.015877833080015807,0.035953064418024865,0.2656924584165443,1.1145812340626022,-0.20844201107807814,0.1415133933961972,0.0,0.2861622022012676,0.0,0.0,0.0,0.2861622022012676,0.0,0.0,0.2861622022012676
2025-01-30,0.026488212258094473,0.00954081835292131,0.016947393905173164,0.0034236036881845344,0.264717646108863,1.1441044983693414,-0.18747505505292383,0.14493699708438182,0.0,0.2850210009718728,0.0,0.0,0.0,0.2850210009718728,0.0,0.0,0.2850210009718728
2025-01-31,-0.002679379016553779,-0.021899499765762886,0.019220120749209108,0.027876635455186677,0.25794364709564904,1.1410390087836657,-0.18965211734084164,0.17281363253956847,0.0,0.2757287891534772,0.0,0.0,0.0,0.2757287891534772,0.0,0.0,0.2757287891534772
2025-02-01,-0.012539294493248842,-0.01751359666096397,0.004974302167715128,0.1728136325395684,0.3333333333333333,1.1267311846242425,-0.19981330808348552,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
2025-02-02,-0.030989675822842545,-0.029165211334154395,-0.0018244644886881503,0.0,0.3333333333333333,1.09181415047325,-0.22461083426373107,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
2025-02-03,0.0069923599452410825,0.03713314320824468,-0.030140783263003595,0.14717607860534315,0.25329411973729965,1.0994485080066665,-0.21918903411926283,0.07729661356757987,0.0,0.2842746404648856,0.0,0.06987946503776327,0.0,0.2842746404648856,0.0,0.0,0.2842746404648856
2025-02-04,-0.022172336024125553,-0.03518644109279401,0.013014105068668454,0.06987946503776332,0.26745342288939167,1.0750711662459191,-0.23650143722609263,0.13558816858801817,0.0,0.2881372771373273,0.0,0.0,0.0,0.2881372771373273,0.0,0.0,0.2881372771373273
2025-02-05,-0.007673542888644278,-0.011770285996367091,0.004096743107722813,0.13558816858801814,0.2741719077948222,1.0668215615433863,-0.24236017619295647,0.0,0.0,0.29488123939430055,0.0,0.11535628181709828,0.0,0.29488123939430055,0.0,0.0,0.29488123939430055
2025-02-06,0.00018138330310675036,-0.0006011648811647952,0.0007825481842715455,0.03540555520486613,0.2631309506550069,1.0670150651620445,-0.2422227529791492,0.0,0.0,0.2830793876593452,0.0,0.1507618370219645,0.0,0.2830793876593452,0.0,0.0,0.2830793876593452
2025-02-07,0.0020293519065244354,-0.0004924687494659574,0.002521820655990393,0.02151325015773349,0.2594949545790837,1.0691804142188213,-0.24068495627818665,0.0,0.0,0.28554975416338485,0.0,0.1673343541716186,0.0,0.28554975416338485,0.0,0.0,0.2615661375016116
2025-02-08,0.00928908731258872,-0.0006430634939713631,0.009932150806560083,0.12050923131519642,0.22737658619186524,1.0791121244394097,-0.23363161253929254,0.12050923131519647,0.0,0.2739684902252664,0.0,0.10343635016372531,0.0,0.2739684902252664,0.0,0.0,0.2281174380705454
2025-02-09,-0.0015151403789706642,0.00018673905907151678,-0.001701879438042181,0.019095373651677093,0.22978308162516298,1.0774771180862348,-0.23479276822830086,0.10380256812572808,0.0,0.27277413499416203,0.0,0.10929718637685037,0.0,0.27277413499416203,0.0,0.0,0.24135197550909734
2025-02-10,0.01321889600957344,0.010035687350816946,0.0031832086587564937,0.050552218134357535,0.2254257034861844,1.0917201760629116,-0.22467757340573724,0.09710428934073123,0.0,0.27820038541044595,0.0,0.14899690367864013,0.0,0.27820038541044595,0.0,0.0,0.1974980361597367
2025-02-11,0.007808264464984201,-0.016961983897908373,0.024770248362892572,0.06923615061901052,0.22080649071794986,1.10024461591937,-0.21862365085325586,0.16410981282826387,0.0,0.2778031005187657,0.0,0.15122753081011803,0.0,0.2778031005187657,0.0,0.0,0.12905645532408666
2025-02-12,0.020416894135711648,0.021839938524633062,-0.0014230443889214142,0.07795291600462152,0.232074079702981,1.1227081937659824,-0.20267037265257803,0.12709626668636487,0.0,0.2948177979864746,0.0,0.11028816094739549,0.0,0.2948177979864746,0.0,0.0,0.17297997639329038
2025-02-13,-0.013327597570056714,-0.0128931248485874,-0.0004344727214693131,0.11933784819737892,0.25075768180151364,1.1077451907708642,-0.21329686105654766,0.13310262974746281,0.0,0.31129811946563696,0.0,0.19065900312535183,0.0,0.31129811946563696,0.0,0.0,0.053642128195911506
2025-02-14,0.0014010534386078907,0.009236695789816451,-0.00783564235120856,0.09517054193590502,0.22186988248228098,1.1092972009794952,-0.21219464791856724,0.17523669139023387,0.0,0.27564696348157547,0.0,0.16679077315756977,0.0,0.27564696348157547,0.0,0.0,0.10667860848904542
2025-02-15,0.003484753752623975,0.0007095349684433927,0.0027752187841805823,0.16162701273159485,0.24002514573142641,1.1131628285633837,-0.20944934026156425,0.03635399623585828,0.0,0.2642748046929658,0.0,0.17082158968524416,0.0,0.2642748046929658,0.0,0.0,0.2642748046929658
2025-02-16,0.001884374616478332,-0.014876960727340904,0.016761335343819236,0.05167716042552127,0.2510084249939602,1.1152604443415357,-0.20795964666531297,0.0,0.0,0.2591670832964115,0.0,0.22249875011076553,0.0,0.2591670832964115,0.0,0.0,0.2591670832964115
2025-02-17,-0.002684109989793025,-0.0035177550289164916,0.0008336450391234667,0.012542104424944578,0.2503613399739202,1.1122669626416575,-0.21008557009001794,0.0,0.0,0.25822603020489976,0.0,0.2350408545357101,0.0,0.25822603020489976,0.0,0.0,0.24850708505449048
2025-02-18,-0.012417952425166282,-0.0011302986009604776,-0.011287653824205804,0.04293676703895975,0.25263199552165483,1.098454884415489,-0.21989468990059247,0.0,0.0,0.26480989399482313,0.0,0.26480989399482313,0.0,0.26480989399482313,0.0,0.0,0.20557031801553075
2025-02-19,0.015501671256229485,0.01016632497746972,0.005335346278759765,0.05556829665216827,0.25167277091957474,1.1154827709234976,-0.20780175383819244,0.0,0.0,0.2621371859481364,0.0,0.21458701343602826,0.0,0.2621371859481364,0.0,0.0,0.26113861466769894
2025-02-20,0.001642006930357943,0.017182894357943512,-0.01554088742758557,0.010823744348385081,0.2519194894522106,1.1173144013640488,-0.20650095882777741,0.0,0.0,0.26754905812232893,0.0,0.2139089397165356,0.0,0.26754905812232893,0.0,0.0,0.2509929440388065
2025-02-21,-0.017240231517105832,-0.02159625654849706,0.004356025031391229,0.013411578979443575,0.25255713730460855,1.098051642407136,-0.22018106600618803,0.0,0.0,0.27393646104008623,0.0,0.21454571286046456,0.0,0.27393646104008623,0.0,0.0,0.23758136505936292
2025-02-22,0.012209213484655139,0.0038367893861199764,0.008372424098535163,0.044928834104455334,0.2547649609975928,1.1114579893264611,-0.2106600901616813,0.0,0.0,0.2770738873011197,0.0,0.2531996944428529,0.0,0.2770738873011197,0.0,0.0,0.19265253095490753
2025-02-23,0.005124540019344651,-0.003034768875022631,0.008159308894367282,0.020248144567371715,0.2536132154414952,1.1171537002725849,-0.20661508620484892,0.0,0.0,0.2788693162737639,0.0,0.23295154987548125,0.0,0.2788693162737639,0.0,0.0,0.20930981757699096
2025-02-24,-0.04548975686424288,-0.04888030085811046,0.0033905439938675813,0.012301232572433499,0.2534551642384888,1.0663346500671957,-0.24270597303314867,0.0,0.0,0.2754749295738633,0.0,0.24525278244791482,0.0,0.2754749295738633,0.0,0.0,0.20379735840435864
2025-02-25,-0.0038285890800904576,-0.0313750916410277,0.027546502560937238,0.13893542667312841,0.2860575800894074,1.0622520928702264,-0.24560534067521167,0.0,0.0,0.34494264291042753,0.0,0.15429633207699914,0.0,0.34494264291042753,0.0,0.0,0.1558183821021459
2025-02-26,-0.018088273579370612,-0.04995816437454048,0.03186989079516987,0.01908808047395809,0.290309284558378,1.0430377864041307,-0.25925103765989455,0.0,0.0,0.34982656339103185,0.0,0.13520825160304098,0.0,0.34982656339103185,0.0,0.0,0.1651386216148953
2025-02-27,-0.0014651380502188052,0.005442011990729023,-0.006907150040947828,0.3003468732179363,0.5,1.041509592055454,-0.26033633715027915,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2025-02-28,-0.002501908307083627,-0.0042338096093689215,0.0017319013022852946,0.0,0.5,1.0389038305551832,-0.26218690781281073,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2025-03-01,0.011514523674065696,0.02032710396711601,-0.008812580293050315,0.0,0.5,1.0508663133071885,-0.25369134149578565,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2025-03-02,0.021350950921929977,0.09534090292481712,-0.07398995200288713,0.0,0.5,1.0733033083881198,-0.23775694195545072,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2025-03-03,-0.07937054200156361,-0.08538654927336375,0.006016007271800142,0.5739191575438344,0.20648688573480622,0.9881146430692834,-0.29825658660937593,0.0,0.0,0.1705907422011021,0.0,0.0,0.1802138230194593,0.2554901002550635,0.22949869196640582,0.0,0.16420664255796938
2025-03-04,0.0009202025357280025,0.012309933784973248,-0.011389731249245246,0.3937053345243751,0.3333333333333333,0.9890239086694258,-0.29761084054094344,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
2025-03-05,0.008758784641682038,0.038083806073143656,-0.029325021431461616,0.33333333333333337,0.34923149241349033,0.9976865560909359,-0.2914587651585895,0.0,0.0,0.38480850385297477,0.0,0.0,0.0,0.38480850385297477,0.2303829922940505,0.0,0.0
2025-03-06,-0.005683459950396565,-0.007440124556858829,0.0017566646064622639,0.2303829922940505,0.5,0.9920162445063441,-0.29548573089001506,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2025-03-07,-0.006538363430692612,-0.034805673493573885,0.028267310062881273,0.35888043931165675,0.2543040162349321,0.9855300817706107,-0.300092101223565,0.0,0.18199748646161193,0.32055978034417165,0.0,0.0,0.0,0.32055978034417165,0.09160344602518627,0.0,0.08527950682485853
2025-03-08,-0.0035749710742283866,-0.006673828580645025,0.0030988575064166382,0.08527950682485849,0.27915267506834657,0.9820068402354988,-0.3025942517163148,0.0,0.24086367786258017,0.3226172004989799,0.0,0.0,0.0,0.3226172004989799,0.11390192113945996,0.0,0.0
2025-03-09,-0.04230491751775672,-0.0636502442229373,0.021345326705180585,0.12906958246089184,0.30075207031024503,0.9404631218574632,-0.3320979443738654,0.0,0.31503336983826397,0.31503336983826397,0.05489989048520807,0.0,0.0,0.31503336983826397,0.0,0.0,0.0
2025-03-10,-0.029986002821182876,-0.026488223045525672,-0.0034977797756572046,0.11436690853736477,0.274528479688982,0.9122623920322268,-0.3521256572981446,0.0,0.295064160855736,0.29528446530344965,0.0,0.0,0.0,0.29528446530344965,0.11436690853736485,0.0,0.0
2025-03-11,0.008518029865063307,0.055182677560879245,-0.046664647695815936,0.1206581471662484,0.33631177869030127,0.9200330703323314,-0.3466070442982019,0.0,0.2887729222268524,0.3556135388865738,0.0,0.0,0.0,0.3556135388865738,0.0,0.0,0.0
2025-03-12,0.011885464732299355,0.009008839546240877,0.0028766251860584784,0.2541453678952851,0.24603502233190608,0.9309680909423155,-0.33884116536687525,0.0,0.17787673242190297,0.2730130261302192,0.0,0.0,0.0,0.29496487355259277,0.22846195191230717,0.0,0.025683415982977797
2025-03-13,0.003948785337508558,-0.030644554525017353,0.03459333986252591,0.10525210069689209,0.20988336091251167,0.9346442840895169,-0.3362303910549117,0.0,0.16850403714352297,0.23524583475289187,0.0,0.0,0.0,0.25197302832110674,0.2133415831026085,0.0,0.13093551667986994
2025-03-14,0.0080049603711832,0.03534971863674374,-0.027344758265560543,0.16850403714352297,0.2510797242839351,0.9421260745448063,-0.3309169416397105,0.0,0.0,0.2577063130854742,0.0,0.0,0.0,0.26034466686112107,0.26034466686112107,0.0,0.2216043531922837
2025-03-15,0.008396589317721598,0.004229893597767154,0.004166695719954445,0.046739110677229356,0.25199641196269845,0.9500367202782762,-0.32529892597921406,0.0,0.0,0.21143401152894606,0.0,0.0,0.0,0.26434406536531707,0.2598778577404199,0.0,0.26434406536531707
2025-03-16,-0.02492567910329422,-0.020914662400679962,-0.004011016702614258,0.15122487884101,0.21653797757906734,0.9263564098522739,-0.3421163084409041,0.0,0.10353079312672589,0.2591280972432301,0.0,0.0,0.0,0.2591280972432301,0.19012373833763277,0.0,0.18808927404918113
